time,Nose_x,Nose_y,Nose_conf,Neck_x,Neck_y,Neck_conf,RShoulder_x,RShoulder_y,RShoulder_conf,RElbow_x,RElbow_y,RElbow_conf,RWrist_x,RWrist_y,RWrist_conf,LShoulder_x,LShoulder_y,LShoulder_conf,LElbow_x,LElbow_y,LElbow_conf,LWrist_x,LWrist_y,LWrist_conf,MidHip_x,MidHip_y,MidHip_conf,RHip_x,RHip_y,RHip_conf,RKnee_x,RKnee_y,RKnee_conf,RAnkle_x,RAnkle_y,RAnkle_conf,LHip_x,LHip_y,LHip_conf,LKnee_x,LKnee_y,LKnee_conf,LAnkle_x,LAnkle_y,LAnkle_conf,REye_x,REye_y,REye_conf,LEye_x,LEye_y,LEye_conf,REar_x,REar_y,REar_conf,LEar_x,LEar_y,LEar_conf,x_min,y_min,x_max,y_max,walk_name,fps,start_frame,width,height,patient_id,is_backward,walk_id,detector
0.36602,103.8332,28.65466,0.300381,99.55602,31.93568,0.910884,78.73816,32.0274,0.876793,-8.920435,58.82334,,81.63723,100.2216,,120.6645,31.48352,0.879876,148.0806,64.52954,,117.7831,80.59873,,104.358,99.70525,0.950433,87.95741,99.7085,0.90906,87.19962,149.3585,0.902517,84.62074,193.7771,0.943523,112.0426,100.2915,0.88571,110.2657,149.103,0.892238,111.8918,193.7787,0.913261,89.84238,25.28863,0.27531,92.73088,23.29884,0.256327,89.65249,21.55409,0.267247,108.7168,19.29805,0.198676,-8.920435,19.29805,148.0806,193.7787,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.399295,103.1272,27.4055,0.18199,99.97336,31.78708,0.892908,77.98467,31.89632,0.769244,-3.636564,58.66777,,81.09145,99.13977,,119.7465,30.76973,0.760203,147.6144,64.38587,,118.7545,81.93376,,103.8873,99.57185,0.915727,88.6884,99.58166,0.827527,86.901,149.1494,0.874105,84.0316,193.6752,0.915171,111.3116,100.4183,0.84958,110.0192,149.0568,0.864005,110.8608,193.6834,0.897403,96.82652,24.97918,0.154228,99.47343,21.31131,0.149606,90.83752,20.06244,0.179502,107.7866,17.45241,0.150441,-3.636564,17.45241,147.6144,193.6834,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.432569,101.9508,27.19098,0.105871,99.70819,31.9066,0.895235,77.27065,32.02611,0.800062,1.16414,58.78282,,80.0625,98.32859,,118.7347,30.09366,0.792916,146.6652,64.51283,,119.2427,83.53941,,102.9529,99.6958,0.928186,89.16366,99.7105,0.836505,86.71635,148.9243,0.886423,83.53207,193.8262,0.914793,110.8363,100.2895,0.858034,109.4897,148.894,0.872125,109.5801,193.8377,0.90267,99.2489,25.51061,0.0838674,101.2862,20.16349,0.0885177,91.70759,19.62744,0.102102,106.5753,16.268,0.12199,1.16414,16.268,146.6652,193.8377,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.465844,100.9703,27.4485,0.106106,98.88976,32.08537,0.900288,76.29508,32.20173,0.785758,5.63183,58.95121,,78.70057,97.57073,,118.4484,29.78871,0.75202,145.3829,64.69311,,119.398,85.19837,,101.6967,99.87272,0.896725,88.7662,99.88755,0.80731,86.13017,148.7833,0.844514,83.01964,194.0175,0.859318,111.2338,100.1124,0.801371,109.2551,148.7798,0.847544,108.6091,194.0362,0.870733,99.91293,26.3649,0.0825339,101.0886,20.51327,0.0841827,91.34564,19.44571,0.100906,105.7306,16.36992,0.120478,5.63183,16.36992,145.3829,194.0362,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.499118,100.6883,27.38665,0.135801,98.83087,32.16283,0.944602,75.57794,32.26472,0.909799,10.64847,59.00144,,77.88766,96.69472,,119.3102,29.875,0.90672,144.6496,64.75526,,120.1024,86.73914,,100.9892,99.94045,0.943799,87.82526,99.95525,0.889746,85.2979,148.8972,0.894783,82.78326,194.0891,0.918113,112.1747,100.0448,0.857215,109.7728,148.9124,0.870565,108.4524,194.1169,0.904476,100.2043,27.10765,,100.7991,21.39377,,90.82189,18.96576,0.126659,105.8485,17.47381,0.163225,10.64847,17.47381,144.6496,194.1169,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.532393,100.8092,27.62572,0.193441,99.4803,32.20367,0.947293,75.82931,32.28631,0.913338,16.1745,58.99554,,77.58435,95.76255,,119.9716,30.40712,0.911317,144.4258,64.76129,,121.3165,88.22368,,100.8279,99.95646,0.947263,88.30187,99.98784,0.895087,85.52556,148.6791,0.896112,83.32556,194.0975,0.921878,111.6981,100.0122,0.861796,109.3764,148.7295,0.867795,108.2489,194.1354,0.911832,100.377,27.86693,,100.7678,22.27722,,92.51415,19.15262,0.162481,105.5761,18.4748,0.188503,16.1745,18.4748,144.4258,194.1354,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.565667,101.0229,28.35754,0.148951,99.75868,32.21032,0.895575,76.90776,32.26745,0.736311,21.6019,58.95051,,77.18289,94.79119,,120.0231,31.20105,0.703033,144.1037,64.72826,,122.4331,89.66883,,100.7071,99.93708,0.895824,90.29269,100.0252,0.78401,86.67499,147.9276,0.816458,84.80075,194.0678,0.811942,109.7073,99.97479,0.788784,107.347,148.0554,0.81823,107.4798,194.1124,0.834,100.2104,28.61489,,100.5419,23.14416,,96.30808,19.4638,0.163742,103.5335,18.18191,0.134057,21.6019,18.18191,144.1037,194.1124,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.598942,101.1348,28.8643,0.0558643,99.59542,32.14825,0.902189,78.0369,32.17977,0.683646,26.93698,58.85172,,76.69042,93.76592,,120.643,31.69084,0.636096,143.69,64.6416,,123.46,91.05955,,100.8563,99.87141,0.883783,91.05443,100.1007,0.743898,86.64806,147.2961,0.769075,85.4279,194.0026,0.74867,108.9456,99.89925,0.777762,105.6901,147.5967,0.808856,107.2243,194.047,0.749279,99.86025,29.31954,,100.1878,23.96578,,99.78858,18.76903,0.194407,100.9163,16.67124,,26.93698,16.67124,143.69,194.047,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.632216,100.5641,28.90064,,99.15295,31.95865,0.926505,79.20228,31.97591,0.861575,32.09921,58.63024,,76.02851,92.61757,,121.3799,31.70658,0.825766,143.1056,64.43264,,124.3211,92.32584,,101.0997,99.69551,0.906768,90.97822,100.281,0.842118,85.05196,146.8832,0.840121,84.03824,193.8272,0.862771,109.0218,99.71901,0.809235,105.2851,147.5838,0.829853,107.5652,193.8647,0.801842,99.30506,29.90494,,99.65012,24.66738,,101.6228,17.83738,0.204243,99.18573,15.69343,0.119884,32.09921,15.69343,143.1056,193.8647,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.665491,99.49115,28.84231,0.0866392,98.33599,31.80909,0.897506,79.75714,31.82292,0.545738,36.86842,58.45629,,74.98243,91.51574,,121.2094,31.60384,0.547023,142.1334,64.27219,,124.8072,93.63512,0.3179,100.7044,99.56844,0.874223,91.06824,100.407,0.734744,83.932,146.6735,,82.54632,193.6947,,108.9318,99.59304,0.770061,104.9825,148.01,,107.3729,193.7251,,98.35202,30.53767,,98.72274,25.41603,,102.0822,17.54446,,97.82934,15.7207,0.151434,36.86842,15.7207,142.1334,193.7251,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.698766,98.98252,29.00024,,97.69741,31.90603,0.96623,78.8538,31.92261,0.913134,41.68242,58.55636,,74.00424,90.68527,,120.6576,31.61428,0.901395,141.22,64.38834,,125.3855,95.20659,,100.0154,99.69795,0.91431,90.68096,100.2745,0.856648,84.73196,146.8362,0.849868,83.09877,193.8254,0.876216,109.319,99.72549,0.839945,104.1071,148.6478,0.835296,106.0936,193.8521,0.815945,97.46148,31.44044,,97.861,26.43459,,101.9231,17.96514,0.195739,96.92611,15.36521,0.143057,41.68242,15.36521,141.22,193.8521,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.73204,99.24516,29.18032,0.058736,97.94224,32.05725,0.924429,77.79611,32.07436,0.648181,46.99466,58.72555,,73.58443,89.917,,120.5199,31.44203,0.674872,140.8409,64.58031,,126.5851,96.81635,,99.73945,99.875,0.870815,90.17089,100.0935,0.743708,85.69977,147.1626,0.735886,84.01333,194.0084,0.743074,109.8291,99.9065,0.765643,103.6234,148.7917,0.786267,105.0054,194.0335,0.717978,97.12696,32.40056,,97.55649,27.51046,,102.072,18.45985,0.152683,97.69866,14.67706,0.149433,46.99466,14.67706,140.8409,194.0335,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.765315,99.48361,29.20893,,98.62703,32.11083,0.961329,76.97922,32.12881,0.883718,52.35218,58.80727,,73.36657,89.04325,,120.6301,31.2601,0.872187,140.6012,64.70228,,128.1508,98.25833,,99.6043,99.94054,0.895081,89.04595,100.02,0.815813,84.52119,147.5959,0.812972,82.54001,194.068,0.83246,110.9541,99.97997,0.813286,104.2045,148.5651,0.810579,104.871,194.0902,0.777118,96.99272,33.24206,,97.45272,28.4677,,102.3678,18.44178,0.169384,99.51186,14.78477,0.140105,52.35218,14.78477,140.6012,194.0902,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.798589,99.5507,29.15923,0.164561,99.11245,32.10998,0.937691,76.34242,32.12511,0.792339,57.36188,58.90146,0.647808,73.20908,88.13505,0.463646,121.1165,31.52916,0.747666,140.259,64.88224,0.592168,130.2044,99.50358,0.45357,99.5059,99.96508,0.880692,87.62588,99.98763,0.799211,82.93104,147.887,0.829366,80.85493,194.0587,0.851226,112.3741,100.0124,0.774918,104.9785,148.3886,0.795669,104.8235,194.0737,0.842472,96.91616,34.01469,,97.4068,29.35606,,103.1832,17.87131,0.185905,100.5519,15.06253,0.136634,57.36188,15.06253,140.259,194.0737,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.831864,99.82166,29.0571,,99.55555,32.04154,0.9474,76.35232,32.04939,0.830742,61.62728,59.14254,0.695966,73.37059,87.25151,,122.1428,31.82489,0.847396,139.8114,65.32765,0.62394,133.088,100.4668,,99.71127,99.97992,0.895984,86.30484,99.96833,0.809053,82.60282,147.6349,0.808316,80.58276,193.9846,0.813859,113.6952,100.0317,0.805542,105.5886,148.0799,0.808482,105.1431,193.9963,0.775348,97.1523,34.72222,,97.67365,30.17933,,105.7301,16.88661,0.190689,99.96583,14.32184,0.163487,61.62728,14.32184,139.8114,193.9963,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.865138,99.83465,28.82624,,99.64491,31.84273,0.971447,76.26537,31.85257,0.911673,63.99342,59.42289,,73.34124,86.46349,,122.5869,31.76299,0.903391,138.7883,66.12291,,135.674,101.0034,,99.70329,99.99519,0.918889,85.23705,99.9454,0.854057,82.50831,147.277,0.845314,80.02924,193.7708,0.868593,114.763,100.0546,0.840421,105.9253,148.0146,0.838807,105.4199,193.7954,0.821836,97.18138,35.29146,,97.73347,30.86429,,107.4309,16.67732,0.198571,99.3504,13.97834,0.149048,63.99342,13.97834,138.7883,193.7954,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.898413,98.88468,28.24465,,98.73297,31.31534,0.980999,75.27525,31.32623,0.940129,63.5396,58.92466,0.767688,72.41166,85.93671,0.663675,121.4409,31.28267,0.924446,137.5806,66.95284,0.724001,135.9268,100.6632,0.564207,98.76315,100.0106,0.935352,85.54926,99.90333,0.882495,81.87797,147.177,0.867182,78.63497,193.2115,0.891215,114.4507,100.0967,0.858139,105.5869,148.144,0.857181,104.4975,193.2547,0.84398,96.26812,35.51278,,96.85097,31.20134,,104.862,17.77779,0.218861,100.3326,15.15775,0.154566,63.5396,15.15775,137.5806,193.2547,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.931687,97.46069,27.45028,0.122393,97.34434,30.59179,0.943009,73.85346,30.59279,0.819633,61.58614,57.4838,0.710295,71.08623,85.84395,0.620731,119.6964,30.57753,0.813414,137.129,67.50442,0.735786,134.7987,99.80289,0.659866,97.3754,100.0379,0.889037,86.82696,99.79854,0.829473,80.79639,147.2196,0.839267,77.15463,192.463,0.855452,113.173,100.2015,0.814724,104.9132,147.9345,0.826405,102.9159,192.5113,0.856039,94.89161,35.53936,,95.50521,31.34365,,99.8127,19.10243,0.148805,102.4034,16.84634,0.142768,61.58614,16.84634,137.129,192.5113,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.964962,96.6873,27.03193,0.164866,96.6121,30.28492,0.936848,73.11635,30.27569,0.873436,60.53387,56.11849,0.751544,70.51745,85.55137,0.63825,118.8473,30.28371,0.873061,137.3628,67.87714,0.761077,136.3731,100.1448,0.657791,96.64236,100.1151,0.896897,87.79644,99.52197,0.850709,79.95885,147.3708,0.853478,76.6378,192.1604,0.880795,112.2036,100.478,0.842681,104.2907,147.8398,0.84367,101.64,192.201,0.877716,94.17148,36.00674,,94.81584,31.92676,,97.1041,19.7294,0.157107,103.5185,17.74529,0.182578,60.53387,17.74529,137.3628,192.201,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
0.998236,96.92614,26.88939,0.0930583,96.88028,30.4378,0.947271,73.41007,30.42393,0.803548,60.44471,55.22621,0.712812,71.20805,84.40743,0.566963,119.1424,30.44768,0.819999,138.1481,68.07709,0.697307,143.3279,103.1135,0.532363,96.89986,99.99229,0.896636,88.32083,99.13658,0.831314,80.32522,147.3961,0.845588,77.68528,192.3425,0.884624,111.6792,100.8634,0.816251,103.4827,148.0831,0.821569,101.2045,192.3639,0.86829,94.45739,36.95295,,95.13251,32.98869,,98.82908,19.16931,0.112007,102.2213,16.92733,0.122987,60.44471,16.92733,143.3279,192.3639,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
1.03151,97.72072,26.40532,,97.67621,30.56069,0.957248,74.24866,30.54806,0.845794,60.52326,54.66842,0.639806,72.45066,82.77611,0.365125,120.1418,30.57825,0.876656,139.4978,67.64518,0.672206,150.9187,105.917,0.390906,97.6894,99.54534,0.910785,88.92849,98.92806,0.818605,82.24187,147.341,0.807393,79.90656,192.4925,0.815573,111.0715,101.0719,0.818287,102.4375,148.236,0.821292,101.1672,192.4913,0.776813,95.28314,37.86521,,95.98901,34.01668,,102.301,17.64159,0.201108,100.1683,15.10786,0.168838,60.52326,15.10786,150.9187,192.4925,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
1.06479,98.04655,25.45144,,97.98864,30.44606,0.957949,74.59131,30.4384,0.769441,60.50168,54.28068,,72.64401,80.85502,,120.3504,30.46563,0.823434,140.5885,66.17397,,150.651,103.7128,,98.00575,99.32767,0.90611,89.87029,99.0138,0.782005,84.34567,147.5185,0.763024,80.78355,192.3887,0.774042,110.1297,100.9862,0.792608,101.9268,148.1327,0.817122,100.422,192.3756,0.750991,95.63089,38.52803,,96.36751,34.79522,,102.558,16.18891,0.196025,100.0431,13.77845,0.172993,60.50168,13.77845,150.651,192.3887,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
1.09806,97.49296,24.37018,0.0939591,97.4256,30.30634,0.953613,74.02951,30.30296,0.680986,60.36148,54.02137,0.549172,71.59612,79.22556,0.328189,119.3079,30.32368,0.708401,140.7765,63.62533,0.598572,144.8351,98.29311,0.356383,97.4475,99.45642,0.896823,89.88561,99.13556,0.803227,84.40215,147.77,0.813314,78.99275,192.2551,0.834153,110.1144,100.8644,0.755692,102.9097,148.0152,0.756353,99.69636,192.2423,0.825152,95.10411,39.16663,,95.8715,35.54955,,99.148,15.14352,0.166376,102.4383,13.3924,0.163396,60.36148,13.3924,144.8351,192.2551,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv__openpose,30,1,1920,1080,AMB65,false,AMB65.2019_06_18__14_04_31_ID_71_state_5.csv,openpose
