time,Nose_x,Nose_y,Nose_conf,LEye_x,LEye_y,LEye_conf,REye_x,REye_y,REye_conf,LEar_x,LEar_y,LEar_conf,REar_x,REar_y,REar_conf,LShoulder_x,LShoulder_y,LShoulder_conf,RShoulder_x,RShoulder_y,RShoulder_conf,LElbow_x,LElbow_y,LElbow_conf,RElbow_x,RElbow_y,RElbow_conf,LWrist_x,LWrist_y,LWrist_conf,RWrist_x,RWrist_y,RWrist_conf,LHip_x,LHip_y,LHip_conf,RHip_x,RHip_y,RHip_conf,LKnee_x,LKnee_y,LKnee_conf,RKnee_x,RKnee_y,RKnee_conf,LAnkle_x,LAnkle_y,LAnkle_conf,RAnkle_x,RAnkle_y,RAnkle_conf,x_min,y_min,x_max,y_max,walk_name,fps,start_frame,width,height,patient_id,is_backward,walk_id,detector
0.665469,109.3,9.320815,0.1544171,113.5924,5.002753,0.1522219,105.0077,3.563403,0.1943619,119.3156,-5.072709,0.2140453,96.42304,-6.512059,0.1870666,127.9003,17.95693,0.195677,80.68439,13.63887,0.158939,137.9157,52.50138,0.15876,64.94586,46.74398,0.2034801,123.6079,74.09166,0.05911636,76.39209,76.97037,0.08260214,116.454,100,0.08257125,83.54596,100,0.07915641,116.454,151.8167,0.1369305,82.11518,153.2561,0.09325361,113.5924,190.6792,0.1588019,83.54596,189.2399,0.06437225,64.94586,-6.512059,137.9157,190.6792,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.698742,110.6893,10.72615,0.1751562,114.965,4.966545,0.1900963,106.4136,4.966545,0.2437876,119.2407,-3.672863,0.197354,96.4369,-6.552662,0.2034942,129.2174,17.92565,0.1854132,80.75928,13.60595,0.1617498,137.7689,53.92318,0.15734,65.08167,48.16358,0.2128412,124.9417,75.52169,0.03799308,76.48359,79.8414,0.08710781,116.3903,100,0.08247644,83.60975,100,0.08069695,116.3903,153.2764,0.1437103,80.75928,153.2764,0.08842593,114.965,192.1537,0.1454038,82.18452,190.7138,0.06166642,65.08167,-6.552662,137.7689,192.1537,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.732016,109.2305,10.898,0.1484105,113.4908,5.149479,0.1560875,106.3903,5.149479,0.1829482,119.1711,-3.473297,0.1883431,96.44971,-6.347553,0.2150096,127.6916,18.08364,0.176758,80.8288,13.77226,0.1475083,137.6322,54.01187,0.1658015,65.20776,48.26335,0.1972083,123.4314,75.56881,0.06049311,76.56854,79.8802,0.09297333,116.331,101.4371,0.0828846,83.66901,98.56287,0.07513323,116.331,153.1738,0.1455121,80.8288,154.6109,0.09741532,113.4908,191.9763,0.149963,82.24884,190.5391,0.06401949,65.20776,-6.347553,137.6322,191.9763,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.765289,109.2676,11.47433,0.1585542,113.5449,5.716554,0.1920315,104.9902,5.716554,0.2044937,119.2481,-2.920092,0.1839958,96.43564,-5.798975,0.2120511,127.8027,18.67153,0.1614775,80.75205,14.35321,0.1445763,137.7831,53.21815,0.1702247,65.06851,48.89981,0.1970606,124.9511,76.24921,0.05819418,76.4747,80.56753,0.09910859,116.3965,100.7197,0.08553772,83.60355,99.28028,0.07778228,116.3965,152.5396,0.1537847,80.75205,153.9791,0.1069535,113.5449,191.4046,0.1626428,82.17777,191.4046,0.07387238,65.06851,-5.798975,137.7831,191.4046,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.798563,109.2658,8.90387,0.140774,113.5423,4.600114,0.1741308,104.9893,4.600114,0.1934192,119.2443,-2.572814,0.1864762,96.43622,-5.441982,0.2147778,127.7974,17.51138,0.1663518,79.33014,14.64221,0.1381683,137.7759,53.376,0.1619667,65.07508,47.63766,0.2008169,123.5208,76.32937,0.05472355,76.47907,80.63312,0.1006587,116.3933,100.7173,0.08597968,83.60669,99.28271,0.07776688,116.3933,153.7969,0.1408466,80.75568,153.7969,0.104419,113.5423,192.5307,0.1622168,80.75568,192.5307,0.07669579,65.07508,-5.441982,137.7759,192.5307,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.831836,109.3201,10.76977,0.1798383,113.6218,6.452172,0.2174269,105.0186,5.012975,0.2325219,119.3573,-2.183013,0.1962578,96.41528,-5.061404,0.2354804,127.9606,17.96576,0.1644913,80.64263,15.08736,0.1418253,137.9977,53.94569,0.1611254,64.87005,48.1889,0.2039307,125.0928,76.97284,0.05792154,76.34106,81.29044,0.114096,116.4896,101.4392,0.08602655,83.51043,98.56081,0.08064277,116.4896,153.2503,0.1437829,80.64263,153.2503,0.1096222,113.6218,192.1086,0.1629158,80.64263,192.1086,0.08818512,64.87005,-5.061404,137.9977,192.1086,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.865109,109.2833,10.09111,0.1692027,113.5678,5.775482,0.2010068,106.4269,4.336936,0.2395976,119.2806,-2.855774,0.2130896,96.42948,-5.732857,0.2169206,129.2779,18.72237,0.1719436,80.71939,14.40674,0.1511633,137.847,54.68591,0.1577867,65.00932,47.49321,0.1987058,124.9933,76.26405,0.05862757,76.43479,80.57968,0.1200624,116.4242,100.7193,0.08505992,83.57578,99.28072,0.07845013,116.4242,152.5068,0.1391893,80.71939,153.9454,0.1037373,113.5678,191.3474,0.1608912,80.71939,191.3474,0.07787888,65.00932,-5.732857,137.847,191.3474,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.898383,110.0659,8.829077,0.1851387,114.3799,3.086019,0.1725346,105.752,3.086019,0.2285254,118.6938,-2.65703,0.1808096,97.12403,-5.528555,0.2300029,128.7597,18.87941,0.185509,81.30616,13.13636,0.1375942,137.3876,54.77347,0.1748162,65.48835,47.59467,0.1991417,124.4458,77.74568,0.05336219,75.55426,79.18144,0.1166106,115.8179,100.7179,0.08386986,84.18213,99.28212,0.08207261,115.8179,153.8411,0.1389119,81.30616,153.8411,0.1055445,112.9419,192.6067,0.159713,81.30616,191.171,0.09605011,65.48835,-5.528555,137.3876,192.6067,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.931656,110.7418,8.777943,0.2102179,115.0386,4.46824,0.202515,106.4451,3.03167,0.2555605,120.7676,-2.714599,0.1903398,97.85169,-5.587737,0.2327042,127.9288,17.39735,0.1833369,82.09692,13.08765,0.1342488,137.9545,54.74811,0.1665625,64.91003,47.56527,0.1926032,126.4966,76.29664,0.06044361,76.36804,80.60633,0.1156287,116.4708,100.7183,0.08452262,83.52918,99.28171,0.0803329,115.0386,152.4347,0.1470354,80.66472,153.8713,0.1052134,112.1741,192.6586,0.1497466,80.66472,191.2221,0.08510586,64.91003,-5.587737,137.9545,192.6586,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
0.96493,110.7836,8.586577,0.1951149,115.097,4.267836,0.176302,106.4702,2.828249,0.2390816,119.4104,-2.930074,0.1864652,97.84329,-5.809236,0.2296264,129.4751,18.66365,0.181839,82.02737,12.90532,0.1248128,138.102,54.65318,0.1759062,64.77365,47.45528,0.180751,126.5995,76.2469,0.05046032,76.27615,79.12606,0.1200424,116.5348,100.7198,0.08496783,83.46518,99.2802,0.08022727,115.097,153.9843,0.138461,80.58957,153.9843,0.103285,112.2214,192.853,0.1407636,80.58957,191.4134,0.08361912,64.77365,-5.809236,138.102,192.853,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv__detectron,30,1,1920,1080,AMB65,false,AMB65.2019_06_12__13_58_33_ID_78_state_4.csv,detectron
